A	filename	PSG filename
AFZ	clock_h3_R_slope_0_min	Hour 3 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
AGA	clock_h3_slope_0_min	Hour 3 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
AGB	clock_h3_N1_slope_min_max	Hour 3 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
AGC	clock_h3_N2_slope_min_max	Hour 3 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
AGD	clock_h3_N3_slope_min_max	Hour 3 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
AGE	clock_h3_N2N3_slope_min_max	Hour 3 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
AGF	clock_h3_NREM_slope_min_max	Hour 3 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
AGG	clock_h3_R_slope_min_max	Hour 3 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
AGH	clock_h3_slope_min_max	Hour 3 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
AGI	clock_h3_N1_slope_max_0	Hour 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
AGJ	clock_h3_N2_slope_max_0	Hour 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
AGK	clock_h3_N3_slope_max_0	Hour 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
AGL	clock_h3_N2N3_slope_max_0	Hour 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
AGM	clock_h3_NREM_slope_max_0	Hour 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
AGN	clock_h3_R_slope_max_0	Hour 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
AGO	clock_h3_slope_max_0	Hour 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
AGP	clock_h3_N1_trans_freq_Hz	Hour 3 - Average slow wave transition frequency (Hz) in N1 stage.
AGQ	clock_h3_N2_trans_freq_Hz	Hour 3 - Average slow wave transition frequency (Hz) in N2 stage.
AGR	clock_h3_N3_trans_freq_Hz	Hour 3 - Average slow wave transition frequency (Hz) in N3 stage.
AGS	clock_h3_N2N3_trans_freq_Hz	Hour 3 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
AGT	clock_h3_NREM_trans_freq_Hz	Hour 3 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
AGU	clock_h3_R_trans_freq_Hz	Hour 3 - Average slow wave transition frequency (Hz) in REM stage.
AGV	clock_h3_trans_freq_Hz	Hour 3 - Average slow wave transition frequency (Hz) in all stages.
AGW	clock_h4_valid_min	Hour 4 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AGX	clock_h4_N1_valid_min	Hour 4 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AGY	clock_h4_N2_valid_min	Hour 4 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AGZ	clock_h4_N3_valid_min	Hour 4 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AHA	clock_h4_N2N3_valid_min	Hour 4 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AHB	clock_h4_NREM_valid_min	Hour 4 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AHC	clock_h4_R_valid_min	Hour 4 - Valid (no artifact) duration (min) in REM stage available for detection.
AHD	clock_h4_min	Hour 4 duration (min) minus the REM periods if excluded.
AHE	clock_h4_N1_sw_count	Hour 4 - Slow wave count in N1 stage.
AHF	clock_h4_N2_sw_count	Hour 4 - Slow wave count in N2 stage.
AHG	clock_h4_N3_sw_count	Hour 4 - Slow wave count in N3 stage.
AHH	clock_h4_N2N3_sw_count	Hour 4 - Slow wave count in N2 and N3 stage.
AHI	clock_h4_NREM_sw_count	Hour 4 - Slow wave count in NREM stage (N1, N2, N3).
AHJ	clock_h4_R_sw_count	Hour 4 - Slow wave count in REM stage.
AHK	clock_h4_sw_count	Hour 4 - Slow wave count in all stages.
AHL	clock_h4_N1_sw_sec	Hour 4 - Average slow wave duration (s) in N1 stage.
AHM	clock_h4_N2_sw_sec	Hour 4 - Average slow wave duration (s) in N2 stage.
AHN	clock_h4_N3_sw_sec	Hour 4 - Average slow wave duration (s) in N3 stage.
AHO	clock_h4_N2N3_sw_sec	Hour 4 - Average slow wave duration (s) in N2 and N3 stage.
AHP	clock_h4_NREM_sw_sec	Hour 4 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
AHQ	clock_h4_R_sw_sec	Hour 4 - Average slow wave duration (s) in REM stage.
AHR	clock_h4_sw_sec	Hour 4 - Average slow wave duration (s) in all stages.
AHS	clock_h4_N1_pkpk_amp_uV	Hour 4 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
AHT	clock_h4_N2_pkpk_amp_uV	Hour 4 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
AHU	clock_h4_N3_pkpk_amp_uV	Hour 4 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
AHV	clock_h4_N2N3_pkpk_amp_uV	Hour 4 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
AHW	clock_h4_NREM_pkpk_amp_uV	Hour 4 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AHX	clock_h4_R_pkpk_amp_uV	Hour 4 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
AHY	clock_h4_pkpk_amp_uV	Hour 4 - Average slow wave peak-to-peak amplitude (µV) in all stages.
AHZ	clock_h4_N1_freq_Hz	Hour 4 - Average slow wave frequency (Hz) in N1 stage.
AIA	clock_h4_N2_freq_Hz	Hour 4 - Average slow wave frequency (Hz) in N2 stage.
AIB	clock_h4_N3_freq_Hz	Hour 4 - Average slow wave frequency (Hz) in N3 stage.
AIC	clock_h4_N2N3_freq_Hz	Hour 4 - Average slow wave frequency (Hz) in N2 and N3 stage.
AID	clock_h4_NREM_freq_Hz	Hour 4 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
AIE	clock_h4_R_freq_Hz	Hour 4 - Average slow wave frequency (Hz) in REM stage.
AIF	clock_h4_freq_Hz	Hour 4 - Average slow wave frequency (Hz) in all stages.
AIG	clock_h4_N1_neg_amp_uV	Hour 4 - Average slow wave negative amplitude (µV) in N1 stage.
AIH	clock_h4_N2_neg_amp_uV	Hour 4 - Average slow wave negative amplitude (µV) in N2 stage.
AII	clock_h4_N3_neg_amp_uV	Hour 4 - Average slow wave negative amplitude (µV) in N3 stage.
AIJ	clock_h4_N2N3_neg_amp_uV	Hour 4 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
AIK	clock_h4_NREM_neg_amp_uV	Hour 4 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
AIL	clock_h4_R_neg_amp_uV	Hour 4 - Average slow wave negative amplitude (µV) in REM stage.
AIM	clock_h4_neg_amp_uV	Hour 4 - Average slow wave negative amplitude (µV) in all stages.
AIN	clock_h4_N1_neg_sec	Hour 4 - Average slow wave negative duration (s) in N1 stage.
AIO	clock_h4_N2_neg_sec	Hour 4 - Average slow wave negative duration (s) in N2 stage.
AIP	clock_h4_N3_neg_sec	Hour 4 - Average slow wave negative duration (s) in N3 stage.
AIQ	clock_h4_N2N3_neg_sec	Hour 4 - Average slow wave negative duration (s) in N2 and N3 stage.
AIR	clock_h4_NREM_neg_sec	Hour 4 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
AIS	clock_h4_R_neg_sec	Hour 4 - Average slow wave negative duration (s) in REM stage.
AIT	clock_h4_neg_sec	Hour 4 - Average slow wave negative duration (s) in all stages.
AIU	clock_h4_N1_pos_sec	Hour 4 - Average slow wave positive duration (s) in N1 stage.
AIV	clock_h4_N2_pos_sec	Hour 4 - Average slow wave positive duration (s) in N2 stage.
AIW	clock_h4_N3_pos_sec	Hour 4 - Average slow wave positive duration (s) in N3 stage.
AIX	clock_h4_N2N3_pos_sec	Hour 4 - Average slow wave positive duration (s) in N2 and N3 stage.
AIY	clock_h4_NREM_pos_sec	Hour 4 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
AIZ	clock_h4_R_pos_sec	Hour 4 - Average slow wave positive duration (s) in REM stage.
AJA	clock_h4_pos_sec	Hour 4 - Average slow wave positive duration (s) in all stages.
AJB	clock_h4_N1_slope_0_min	Hour 4 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
AJC	clock_h4_N2_slope_0_min	Hour 4 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
AJD	clock_h4_N3_slope_0_min	Hour 4 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
AJE	clock_h4_N2N3_slope_0_min	Hour 4 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
AJF	clock_h4_NREM_slope_0_min	Hour 4 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
AJG	clock_h4_R_slope_0_min	Hour 4 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
AJH	clock_h4_slope_0_min	Hour 4 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
AJI	clock_h4_N1_slope_min_max	Hour 4 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
AJJ	clock_h4_N2_slope_min_max	Hour 4 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
AJK	clock_h4_N3_slope_min_max	Hour 4 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
AJL	clock_h4_N2N3_slope_min_max	Hour 4 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
AJM	clock_h4_NREM_slope_min_max	Hour 4 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
AJN	clock_h4_R_slope_min_max	Hour 4 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
AJO	clock_h4_slope_min_max	Hour 4 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
AJP	clock_h4_N1_slope_max_0	Hour 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
AJQ	clock_h4_N2_slope_max_0	Hour 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
AJR	clock_h4_N3_slope_max_0	Hour 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
AJS	clock_h4_N2N3_slope_max_0	Hour 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
AJT	clock_h4_NREM_slope_max_0	Hour 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
AJU	clock_h4_R_slope_max_0	Hour 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
AJV	clock_h4_slope_max_0	Hour 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
AJW	clock_h4_N1_trans_freq_Hz	Hour 4 - Average slow wave transition frequency (Hz) in N1 stage.
AJX	clock_h4_N2_trans_freq_Hz	Hour 4 - Average slow wave transition frequency (Hz) in N2 stage.
AJY	clock_h4_N3_trans_freq_Hz	Hour 4 - Average slow wave transition frequency (Hz) in N3 stage.
AJZ	clock_h4_N2N3_trans_freq_Hz	Hour 4 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
AKA	clock_h4_NREM_trans_freq_Hz	Hour 4 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
AKB	clock_h4_R_trans_freq_Hz	Hour 4 - Average slow wave transition frequency (Hz) in REM stage.
AKC	clock_h4_trans_freq_Hz	Hour 4 - Average slow wave transition frequency (Hz) in all stages.
AKD	clock_h5_valid_min	Hour 5 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AKE	clock_h5_N1_valid_min	Hour 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AKF	clock_h5_N2_valid_min	Hour 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AKG	clock_h5_N3_valid_min	Hour 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AKH	clock_h5_N2N3_valid_min	Hour 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AKI	clock_h5_NREM_valid_min	Hour 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AKJ	clock_h5_R_valid_min	Hour 5 - Valid (no artifact) duration (min) in REM stage available for detection.
AKK	clock_h5_min	Hour 5 duration (min) minus the REM periods if excluded.
AKL	clock_h5_N1_sw_count	Hour 5 - Slow wave count in N1 stage.
AKM	clock_h5_N2_sw_count	Hour 5 - Slow wave count in N2 stage.
AKN	clock_h5_N3_sw_count	Hour 5 - Slow wave count in N3 stage.
AKO	clock_h5_N2N3_sw_count	Hour 5 - Slow wave count in N2 and N3 stage.
AKP	clock_h5_NREM_sw_count	Hour 5 - Slow wave count in NREM stage (N1, N2, N3).
AKQ	clock_h5_R_sw_count	Hour 5 - Slow wave count in REM stage.
AKR	clock_h5_sw_count	Hour 5 - Slow wave count in all stages.
AKS	clock_h5_N1_sw_sec	Hour 5 - Average slow wave duration (s) in N1 stage.
AKT	clock_h5_N2_sw_sec	Hour 5 - Average slow wave duration (s) in N2 stage.
AKU	clock_h5_N3_sw_sec	Hour 5 - Average slow wave duration (s) in N3 stage.
AKV	clock_h5_N2N3_sw_sec	Hour 5 - Average slow wave duration (s) in N2 and N3 stage.
AKW	clock_h5_NREM_sw_sec	Hour 5 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
AKX	clock_h5_R_sw_sec	Hour 5 - Average slow wave duration (s) in REM stage.
AKY	clock_h5_sw_sec	Hour 5 - Average slow wave duration (s) in all stages.
AKZ	clock_h5_N1_pkpk_amp_uV	Hour 5 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
ALA	clock_h5_N2_pkpk_amp_uV	Hour 5 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
ALB	clock_h5_N3_pkpk_amp_uV	Hour 5 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
ALC	clock_h5_N2N3_pkpk_amp_uV	Hour 5 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
ALD	clock_h5_NREM_pkpk_amp_uV	Hour 5 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ALE	clock_h5_R_pkpk_amp_uV	Hour 5 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
ALF	clock_h5_pkpk_amp_uV	Hour 5 - Average slow wave peak-to-peak amplitude (µV) in all stages.
ALG	clock_h5_N1_freq_Hz	Hour 5 - Average slow wave frequency (Hz) in N1 stage.
ALH	clock_h5_N2_freq_Hz	Hour 5 - Average slow wave frequency (Hz) in N2 stage.
ALI	clock_h5_N3_freq_Hz	Hour 5 - Average slow wave frequency (Hz) in N3 stage.
ALJ	clock_h5_N2N3_freq_Hz	Hour 5 - Average slow wave frequency (Hz) in N2 and N3 stage.
ALK	clock_h5_NREM_freq_Hz	Hour 5 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
ALL	clock_h5_R_freq_Hz	Hour 5 - Average slow wave frequency (Hz) in REM stage.
ALM	clock_h5_freq_Hz	Hour 5 - Average slow wave frequency (Hz) in all stages.
ALN	clock_h5_N1_neg_amp_uV	Hour 5 - Average slow wave negative amplitude (µV) in N1 stage.
ALO	clock_h5_N2_neg_amp_uV	Hour 5 - Average slow wave negative amplitude (µV) in N2 stage.
ALP	clock_h5_N3_neg_amp_uV	Hour 5 - Average slow wave negative amplitude (µV) in N3 stage.
ALQ	clock_h5_N2N3_neg_amp_uV	Hour 5 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
ALR	clock_h5_NREM_neg_amp_uV	Hour 5 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
ALS	clock_h5_R_neg_amp_uV	Hour 5 - Average slow wave negative amplitude (µV) in REM stage.
ALT	clock_h5_neg_amp_uV	Hour 5 - Average slow wave negative amplitude (µV) in all stages.
ALU	clock_h5_N1_neg_sec	Hour 5 - Average slow wave negative duration (s) in N1 stage.
ALV	clock_h5_N2_neg_sec	Hour 5 - Average slow wave negative duration (s) in N2 stage.
ALW	clock_h5_N3_neg_sec	Hour 5 - Average slow wave negative duration (s) in N3 stage.
ALX	clock_h5_N2N3_neg_sec	Hour 5 - Average slow wave negative duration (s) in N2 and N3 stage.
ALY	clock_h5_NREM_neg_sec	Hour 5 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
ALZ	clock_h5_R_neg_sec	Hour 5 - Average slow wave negative duration (s) in REM stage.
AMA	clock_h5_neg_sec	Hour 5 - Average slow wave negative duration (s) in all stages.
AMB	clock_h5_N1_pos_sec	Hour 5 - Average slow wave positive duration (s) in N1 stage.
AMC	clock_h5_N2_pos_sec	Hour 5 - Average slow wave positive duration (s) in N2 stage.
AMD	clock_h5_N3_pos_sec	Hour 5 - Average slow wave positive duration (s) in N3 stage.
AME	clock_h5_N2N3_pos_sec	Hour 5 - Average slow wave positive duration (s) in N2 and N3 stage.
AMF	clock_h5_NREM_pos_sec	Hour 5 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
AMG	clock_h5_R_pos_sec	Hour 5 - Average slow wave positive duration (s) in REM stage.
AMH	clock_h5_pos_sec	Hour 5 - Average slow wave positive duration (s) in all stages.
AMI	clock_h5_N1_slope_0_min	Hour 5 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
AMJ	clock_h5_N2_slope_0_min	Hour 5 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
AMK	clock_h5_N3_slope_0_min	Hour 5 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
AML	clock_h5_N2N3_slope_0_min	Hour 5 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
AMM	clock_h5_NREM_slope_0_min	Hour 5 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
AMN	clock_h5_R_slope_0_min	Hour 5 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
AMO	clock_h5_slope_0_min	Hour 5 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
AMP	clock_h5_N1_slope_min_max	Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
AMQ	clock_h5_N2_slope_min_max	Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
AMR	clock_h5_N3_slope_min_max	Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
AMS	clock_h5_N2N3_slope_min_max	Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
AMT	clock_h5_NREM_slope_min_max	Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
AMU	clock_h5_R_slope_min_max	Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
AMV	clock_h5_slope_min_max	Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
AMW	clock_h5_N1_slope_max_0	Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
AMX	clock_h5_N2_slope_max_0	Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
AMY	clock_h5_N3_slope_max_0	Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
AMZ	clock_h5_N2N3_slope_max_0	Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
ANA	clock_h5_NREM_slope_max_0	Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
ANB	clock_h5_R_slope_max_0	Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
ANC	clock_h5_slope_max_0	Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
AND	clock_h5_N1_trans_freq_Hz	Hour 5 - Average slow wave transition frequency (Hz) in N1 stage.
ANE	clock_h5_N2_trans_freq_Hz	Hour 5 - Average slow wave transition frequency (Hz) in N2 stage.
ANF	clock_h5_N3_trans_freq_Hz	Hour 5 - Average slow wave transition frequency (Hz) in N3 stage.
