A	filename	PSG filename
JR	cyc3_N1_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
JS	cyc3_N2_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
JT	cyc3_N3_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
JU	cyc3_N2N3_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
JV	cyc3_NREM_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
JW	cyc3_R_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
JX	cyc3_RSAI_uVsec	Cycle 3 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
JY	cyc4_valid_min	Cycle 4 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
JZ	cyc4_N1_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
KA	cyc4_N2_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
KB	cyc4_N3_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
KC	cyc4_N2N3_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
KD	cyc4_NREM_valid_min	Cycle 4 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
KE	cyc4_R_valid_min	Cycle 4 - Valid (no artifact) duration (min) in REM stage available for detection.
KF	cyc4_min	Cycle 4 duration (min) minus the REM periods if excluded.
KG	cyc4_N1_spindle_count	Cycle 4 - Sleep spindle count in N1 stage.
KH	cyc4_N2_spindle_count	Cycle 4 - Sleep spindle count in N2 stage.
KI	cyc4_N3_spindle_count	Cycle 4 - Sleep spindle count in N3 stage.
KJ	cyc4_N2N3_spindle_count	Cycle 4 - Sleep spindle count in N2 and N3 stage.
KK	cyc4_NREM_spindle_count	Cycle 4 - Sleep spindle count in NREM stage (N1, N2, N3).
KL	cyc4_R_spindle_count	Cycle 4 - Sleep spindle count in REM stage.
KM	cyc4_spindle_count	Cycle 4 - Sleep spindle count in all stages.
KN	cyc4_N1_density	Cycle 4 - Spindle density (count/min) in N1 stage.
KO	cyc4_N2_density	Cycle 4 - Spindle density (count/min) in N2 stage.
KP	cyc4_N3_density	Cycle 4 - Spindle density (count/min) in N3 stage.
KQ	cyc4_N2N3_density	Cycle 4 - Spindle density (count/min) in N2 and N3 stage.
KR	cyc4_NREM_density	Cycle 4 - Spindle density (count/min) in NREM stage (N1, N2, N3).
KS	cyc4_R_density	Cycle 4 - Spindle density (count/min) in REM stage.
KT	cyc4_density	Cycle 4 - Spindle density (count/min) in all stages.
KU	cyc4_N1_spindle_sec	Cycle 4 - Average spindle duration (s) in N1 stage.
KV	cyc4_N2_spindle_sec	Cycle 4 - Average spindle duration (s) in N2 stage.
KW	cyc4_N3_spindle_sec	Cycle 4 - Average spindle duration (s) in N3 stage.
KX	cyc4_N2N3_spindle_sec	Cycle 4 - Average spindle duration (s) in N2 and N3 stage.
KY	cyc4_NREM_spindle_sec	Cycle 4 - Average spindle duration (s) in NREM stage (N1, N2, N3).
KZ	cyc4_R_spindle_sec	Cycle 4 - Average spindle duration (s) in REM stage.
LA	cyc4_spindle_sec	Cycle 4 - Average spindle duration (s) in all stages.
LB	cyc4_N1_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
LC	cyc4_N2_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
LD	cyc4_N3_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
LE	cyc4_N2N3_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
LF	cyc4_NREM_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
LG	cyc4_R_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
LH	cyc4_dom_freq_Hz	Cycle 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
LI	cyc4_N1_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in N1 stage.
LJ	cyc4_N2_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in N2 stage.
LK	cyc4_N3_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in N3 stage.
LL	cyc4_N2N3_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
LM	cyc4_NREM_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
LN	cyc4_R_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in REM stage.
LO	cyc4_avg_freq_Hz	Cycle 4 - Spindle average frequency (Hz) counting peaks in all stages.
LP	cyc4_N1_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (uV) in N1 stage.
LQ	cyc4_N2_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (uV) in N2 stage.
LR	cyc4_N3_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (uV) in N3 stage.
LS	cyc4_N2N3_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
LT	cyc4_NREM_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
LU	cyc4_R_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (uV) in REM stage.
LV	cyc4_amp_pkpk_uV	Cycle 4 - Average peak-to-peak amplitude (uV) in all stages
LW	cyc4_N1_amp_rms_uV	Cycle 4 - Average rms amplitude (uV) in N1 stage.
LX	cyc4_N2_amp_rms_uV	Cycle 4 - Average rms amplitude (uV) in N2 stage.
LY	cyc4_N3_amp_rms_uV	Cycle 4 - Average rms amplitude (uV) in N3 stage.
LZ	cyc4_N2N3_amp_rms_uV	Cycle 4 - Average rms amplitude (uV) in N2 and N3 stage.
MA	cyc4_NREM_amp_rms_uV	Cycle 4 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
MB	cyc4_R_amp_rms_uV	Cycle 4 - Average rms amplitude (uV) in REM stage.
MC	cyc4_amp_rms_uV	Cycle 4 - Average rms (Root Mean Square) amplitude (uV) in all stages
MD	cyc4_N1_RSAI_uVsec	Cycle 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
ME	cyc4_N2_RSAI_uVsec	Cycle 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
MF	cyc4_N3_RSAI_uVsec	Cycle 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
MG	cyc4_N2N3_RSAI_uVsec	Cycle 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
MH	cyc4_NREM_RSAI_uVsec	Cycle 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
MI	cyc4_R_RSAI_uVsec	Cycle 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
MJ	cyc4_RSAI_uVsec	Cycle 4 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
MK	cyc5_valid_min	Cycle 5 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ML	cyc5_N1_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
MM	cyc5_N2_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
MN	cyc5_N3_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
MO	cyc5_N2N3_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
MP	cyc5_NREM_valid_min	Cycle 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
MQ	cyc5_R_valid_min	Cycle 5 - Valid (no artifact) duration (min) in REM stage available for detection.
MR	cyc5_min	Cycle 5 duration (min) minus the REM periods if excluded.
MS	cyc5_N1_spindle_count	Cycle 5 - Sleep spindle count in N1 stage.
MT	cyc5_N2_spindle_count	Cycle 5 - Sleep spindle count in N2 stage.
MU	cyc5_N3_spindle_count	Cycle 5 - Sleep spindle count in N3 stage.
MV	cyc5_N2N3_spindle_count	Cycle 5 - Sleep spindle count in N2 and N3 stage.
MW	cyc5_NREM_spindle_count	Cycle 5 - Sleep spindle count in NREM stage (N1, N2, N3).
MX	cyc5_R_spindle_count	Cycle 5 - Sleep spindle count in REM stage.
MY	cyc5_spindle_count	Cycle 5 - Sleep spindle count in all stages.
MZ	cyc5_N1_density	Cycle 5 - Spindle density (count/min) in N1 stage.
NA	cyc5_N2_density	Cycle 5 - Spindle density (count/min) in N2 stage.
NB	cyc5_N3_density	Cycle 5 - Spindle density (count/min) in N3 stage.
NC	cyc5_N2N3_density	Cycle 5 - Spindle density (count/min) in N2 and N3 stage.
ND	cyc5_NREM_density	Cycle 5 - Spindle density (count/min) in NREM stage (N1, N2, N3).
NE	cyc5_R_density	Cycle 5 - Spindle density (count/min) in REM stage.
NF	cyc5_density	Cycle 5 - Spindle density (count/min) in all stages.
NG	cyc5_N1_spindle_sec	Cycle 5 - Average spindle duration (s) in N1 stage.
NH	cyc5_N2_spindle_sec	Cycle 5 - Average spindle duration (s) in N2 stage.
NI	cyc5_N3_spindle_sec	Cycle 5 - Average spindle duration (s) in N3 stage.
NJ	cyc5_N2N3_spindle_sec	Cycle 5 - Average spindle duration (s) in N2 and N3 stage.
NK	cyc5_NREM_spindle_sec	Cycle 5 - Average spindle duration (s) in NREM stage (N1, N2, N3).
NL	cyc5_R_spindle_sec	Cycle 5 - Average spindle duration (s) in REM stage.
NM	cyc5_spindle_sec	Cycle 5 - Average spindle duration (s) in all stages.
NN	cyc5_N1_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
NO	cyc5_N2_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
NP	cyc5_N3_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
NQ	cyc5_N2N3_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
NR	cyc5_NREM_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
NS	cyc5_R_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
NT	cyc5_dom_freq_Hz	Cycle 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
NU	cyc5_N1_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in N1 stage.
NV	cyc5_N2_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in N2 stage.
NW	cyc5_N3_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in N3 stage.
NX	cyc5_N2N3_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
NY	cyc5_NREM_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
NZ	cyc5_R_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in REM stage.
OA	cyc5_avg_freq_Hz	Cycle 5 - Spindle average frequency (Hz) counting peaks in all stages.
OB	cyc5_N1_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (uV) in N1 stage.
OC	cyc5_N2_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (uV) in N2 stage.
OD	cyc5_N3_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (uV) in N3 stage.
OE	cyc5_N2N3_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
OF	cyc5_NREM_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
OG	cyc5_R_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (uV) in REM stage.
OH	cyc5_amp_pkpk_uV	Cycle 5 - Average peak-to-peak amplitude (uV) in all stages
OI	cyc5_N1_amp_rms_uV	Cycle 5 - Average rms amplitude (uV) in N1 stage.
OJ	cyc5_N2_amp_rms_uV	Cycle 5 - Average rms amplitude (uV) in N2 stage.
OK	cyc5_N3_amp_rms_uV	Cycle 5 - Average rms amplitude (uV) in N3 stage.
OL	cyc5_N2N3_amp_rms_uV	Cycle 5 - Average rms amplitude (uV) in N2 and N3 stage.
OM	cyc5_NREM_amp_rms_uV	Cycle 5 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
ON	cyc5_R_amp_rms_uV	Cycle 5 - Average rms amplitude (uV) in REM stage.
OO	cyc5_amp_rms_uV	Cycle 5 - Average rms (Root Mean Square) amplitude (uV) in all stages
OP	cyc5_N1_RSAI_uVsec	Cycle 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
OQ	cyc5_N2_RSAI_uVsec	Cycle 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
OR	cyc5_N3_RSAI_uVsec	Cycle 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
OS	cyc5_N2N3_RSAI_uVsec	Cycle 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
OT	cyc5_NREM_RSAI_uVsec	Cycle 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
OU	cyc5_R_RSAI_uVsec	Cycle 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
OV	cyc5_RSAI_uVsec	Cycle 5 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
OW	cyc6_valid_min	Cycle 6 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
OX	cyc6_N1_valid_min	Cycle 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
OY	cyc6_N2_valid_min	Cycle 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
OZ	cyc6_N3_valid_min	Cycle 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
PA	cyc6_N2N3_valid_min	Cycle 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
PB	cyc6_NREM_valid_min	Cycle 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
PC	cyc6_R_valid_min	Cycle 6 - Valid (no artifact) duration (min) in REM stage available for detection.
PD	cyc6_min	Cycle 6 duration (min) minus the REM periods if excluded.
PE	cyc6_N1_spindle_count	Cycle 6 - Sleep spindle count in N1 stage.
PF	cyc6_N2_spindle_count	Cycle 6 - Sleep spindle count in N2 stage.
PG	cyc6_N3_spindle_count	Cycle 6 - Sleep spindle count in N3 stage.
PH	cyc6_N2N3_spindle_count	Cycle 6 - Sleep spindle count in N2 and N3 stage.
PI	cyc6_NREM_spindle_count	Cycle 6 - Sleep spindle count in NREM stage (N1, N2, N3).
PJ	cyc6_R_spindle_count	Cycle 6 - Sleep spindle count in REM stage.
PK	cyc6_spindle_count	Cycle 6 - Sleep spindle count in all stages.
PL	cyc6_N1_density	Cycle 6 - Spindle density (count/min) in N1 stage.
PM	cyc6_N2_density	Cycle 6 - Spindle density (count/min) in N2 stage.
PN	cyc6_N3_density	Cycle 6 - Spindle density (count/min) in N3 stage.
PO	cyc6_N2N3_density	Cycle 6 - Spindle density (count/min) in N2 and N3 stage.
PP	cyc6_NREM_density	Cycle 6 - Spindle density (count/min) in NREM stage (N1, N2, N3).
PQ	cyc6_R_density	Cycle 6 - Spindle density (count/min) in REM stage.
PR	cyc6_density	Cycle 6 - Spindle density (count/min) in all stages.
PS	cyc6_N1_spindle_sec	Cycle 6 - Average spindle duration (s) in N1 stage.
PT	cyc6_N2_spindle_sec	Cycle 6 - Average spindle duration (s) in N2 stage.
PU	cyc6_N3_spindle_sec	Cycle 6 - Average spindle duration (s) in N3 stage.
PV	cyc6_N2N3_spindle_sec	Cycle 6 - Average spindle duration (s) in N2 and N3 stage.
PW	cyc6_NREM_spindle_sec	Cycle 6 - Average spindle duration (s) in NREM stage (N1, N2, N3).
PX	cyc6_R_spindle_sec	Cycle 6 - Average spindle duration (s) in REM stage.
PY	cyc6_spindle_sec	Cycle 6 - Average spindle duration (s) in all stages.
PZ	cyc6_N1_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
QA	cyc6_N2_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
QB	cyc6_N3_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
QC	cyc6_N2N3_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
QD	cyc6_NREM_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
QE	cyc6_R_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
QF	cyc6_dom_freq_Hz	Cycle 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
QG	cyc6_N1_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in N1 stage.
QH	cyc6_N2_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in N2 stage.
QI	cyc6_N3_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in N3 stage.
QJ	cyc6_N2N3_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
QK	cyc6_NREM_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
QL	cyc6_R_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in REM stage.
QM	cyc6_avg_freq_Hz	Cycle 6 - Spindle average frequency (Hz) counting peaks in all stages.
QN	cyc6_N1_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (uV) in N1 stage.
QO	cyc6_N2_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (uV) in N2 stage.
QP	cyc6_N3_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (uV) in N3 stage.
QQ	cyc6_N2N3_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
QR	cyc6_NREM_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
QS	cyc6_R_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (uV) in REM stage.
QT	cyc6_amp_pkpk_uV	Cycle 6 - Average peak-to-peak amplitude (uV) in all stages
QU	cyc6_N1_amp_rms_uV	Cycle 6 - Average rms amplitude (uV) in N1 stage.
QV	cyc6_N2_amp_rms_uV	Cycle 6 - Average rms amplitude (uV) in N2 stage.
QW	cyc6_N3_amp_rms_uV	Cycle 6 - Average rms amplitude (uV) in N3 stage.
QX	cyc6_N2N3_amp_rms_uV	Cycle 6 - Average rms amplitude (uV) in N2 and N3 stage.
QY	cyc6_NREM_amp_rms_uV	Cycle 6 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
QZ	cyc6_R_amp_rms_uV	Cycle 6 - Average rms amplitude (uV) in REM stage.
RA	cyc6_amp_rms_uV	Cycle 6 - Average rms (Root Mean Square) amplitude (uV) in all stages
RB	cyc6_N1_RSAI_uVsec	Cycle 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
RC	cyc6_N2_RSAI_uVsec	Cycle 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
RD	cyc6_N3_RSAI_uVsec	Cycle 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
RE	cyc6_N2N3_RSAI_uVsec	Cycle 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
RF	cyc6_NREM_RSAI_uVsec	Cycle 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
RG	cyc6_R_RSAI_uVsec	Cycle 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
RH	cyc6_RSAI_uVsec	Cycle 6 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
RI	clock_h1_valid_min	Hour 1 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
RJ	clock_h1_N1_valid_min	Hour 1 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
RK	clock_h1_N2_valid_min	Hour 1 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
RL	clock_h1_N3_valid_min	Hour 1 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
RM	clock_h1_N2N3_valid_min	Hour 1 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
RN	clock_h1_NREM_valid_min	Hour 1 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
RO	clock_h1_R_valid_min	Hour 1 - Valid (no artifact) duration (min) in REM stage available for detection.
RP	clock_h1_min	Hour 1 duration (min) minus the REM periods if excluded.
RQ	clock_h1_N1_spindle_count	Hour 1 - Sleep spindle count in N1 stage.
RR	clock_h1_N2_spindle_count	Hour 1 - Sleep spindle count in N2 stage.
RS	clock_h1_N3_spindle_count	Hour 1 - Sleep spindle count in N3 stage.
RT	clock_h1_N2N3_spindle_count	Hour 1 - Sleep spindle count in N2 and N3 stage.
RU	clock_h1_NREM_spindle_count	Hour 1 - Sleep spindle count in NREM stage (N1, N2, N3).
RV	clock_h1_R_spindle_count	Hour 1 - Sleep spindle count in REM stage.
RW	clock_h1_spindle_count	Hour 1 - Sleep spindle count in all stages.
RX	clock_h1_N1_density	Hour 1 - Spindle density (count/min) in N1 stage.
RY	clock_h1_N2_density	Hour 1 - Spindle density (count/min) in N2 stage.
RZ	clock_h1_N3_density	Hour 1 - Spindle density (count/min) in N3 stage.
SA	clock_h1_N2N3_density	Hour 1 - Spindle density (count/min) in N2 and N3 stage.
SB	clock_h1_NREM_density	Hour 1 - Spindle density (count/min) in NREM stage (N1, N2, N3).
SC	clock_h1_R_density	Hour 1 - Spindle density (count/min) in REM stage.
SD	clock_h1_density	Hour 1 - Spindle density (count/min) in all stages.
SE	clock_h1_N1_spindle_sec	Hour 1 - Average spindle duration (s) in N1 stage.
SF	clock_h1_N2_spindle_sec	Hour 1 - Average spindle duration (s) in N2 stage.
SG	clock_h1_N3_spindle_sec	Hour 1 - Average spindle duration (s) in N3 stage.
SH	clock_h1_N2N3_spindle_sec	Hour 1 - Average spindle duration (s) in N2 and N3 stage.
SI	clock_h1_NREM_spindle_sec	Hour 1 - Average spindle duration (s) in NREM stage (N1, N2, N3).
SJ	clock_h1_R_spindle_sec	Hour 1 - Average spindle duration (s) in REM stage.
SK	clock_h1_spindle_sec	Hour 1 - Average spindle duration (s) in all stages.
SL	clock_h1_N1_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
SM	clock_h1_N2_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
SN	clock_h1_N3_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
SO	clock_h1_N2N3_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
SP	clock_h1_NREM_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
SQ	clock_h1_R_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
SR	clock_h1_dom_freq_Hz	Hour 1 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
SS	clock_h1_N1_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in N1 stage.
ST	clock_h1_N2_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in N2 stage.
SU	clock_h1_N3_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in N3 stage.
SV	clock_h1_N2N3_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
SW	clock_h1_NREM_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
SX	clock_h1_R_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in REM stage.
SY	clock_h1_avg_freq_Hz	Hour 1 - Spindle average frequency (Hz) counting peaks in all stages.
SZ	clock_h1_N1_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (uV) in N1 stage.
TA	clock_h1_N2_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (uV) in N2 stage.
TB	clock_h1_N3_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (uV) in N3 stage.
TC	clock_h1_N2N3_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
TD	clock_h1_NREM_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
TE	clock_h1_R_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (uV) in REM stage.
TF	clock_h1_amp_pkpk_uV	Hour 1 - Average peak-to-peak amplitude (uV) in all stages
TG	clock_h1_N1_amp_rms_uV	Hour 1 - Average rms amplitude (uV) in N1 stage.
TH	clock_h1_N2_amp_rms_uV	Hour 1 - Average rms amplitude (uV) in N2 stage.
TI	clock_h1_N3_amp_rms_uV	Hour 1 - Average rms amplitude (uV) in N3 stage.
TJ	clock_h1_N2N3_amp_rms_uV	Hour 1 - Average rms amplitude (uV) in N2 and N3 stage.
TK	clock_h1_NREM_amp_rms_uV	Hour 1 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
TL	clock_h1_R_amp_rms_uV	Hour 1 - Average rms amplitude (uV) in REM stage.
TM	clock_h1_amp_rms_uV	Hour 1 - Average rms (Root Mean Square) amplitude (uV) in all stages
TN	clock_h1_N1_RSAI_uVsec	Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
TO	clock_h1_N2_RSAI_uVsec	Hour 1 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
